Sample	Frequency	Magnitude	Phase	Marker	Timestamp
44.9000000000004	977.0099	1086.697	0.001264822	 	19:35:12
45.0000000000004	1023.531	1086.548	0.01386193	 	19:35:12
45.1000000000004	1072.267	1086.919	-0.00115352	 	19:35:13
45.2000000000004	1123.324	1086.604	0.006219119	 	19:35:13
45.3000000000004	1176.812	1086.714	0.006643399	 	19:35:13
45.4000000000004	1232.847	1086.601	0.006388441	 	19:35:13
45.5000000000004	1291.55	1086.651	0.004944439	 	19:35:13
45.6000000000004	1353.048	1086.669	0.00562261	 	19:35:13
45.7000000000004	1417.474	1086.676	0.002101467	 	19:35:13
45.8000000000004	1484.968	1086.6	0.000134022	 	19:35:13
45.9000000000004	1555.676	1086.83	-0.0008173459	 	19:35:13
46.0000000000004	1629.751	1086.704	0.004509846	 	19:35:13
46.1000000000004	1707.353	1086.842	-0.008584409	 	19:35:13
46.2000000000004	1788.65	1086.632	-0.008115025	 	19:35:14
46.3000000000004	1873.817	1086.781	-0.009949991	 	19:35:14
46.4000000000004	1963.041	1086.743	-0.002454276	 	19:35:14
46.5000000000004	2056.512	1086.653	-0.004208211	 	19:35:14
46.6000000000004	2154.435	1086.809	-0.005085872	 	19:35:14
46.7000000000004	2257.02	1086.697	-0.01204279	 	19:35:14
46.8000000000004	2364.49	1086.741	-0.008759991	 	19:35:14
46.9000000000004	2477.076	1086.764	-0.02209133	 	19:35:14
47.0000000000004	2595.024	1086.6	-0.01031146	 	19:35:14
47.1000000000004	2718.588	1086.728	-0.01972724	 	19:35:14
47.2000000000004	2848.036	1086.598	-0.01208483	 	19:35:14
47.3000000000004	2983.647	1086.685	-0.01967378	 	19:35:14
47.4000000000004	3125.716	1086.686	-0.01957199	 	19:35:14
47.5000000000004	3274.549	1086.665	-0.02032181	 	19:35:15
47.6000000000004	3430.469	1086.719	-0.02929486	 	19:35:15
47.7000000000004	3593.814	1086.613	-0.02648499	 	19:35:15
47.8000000000004	3764.936	1086.559	-0.02363174	 	19:35:15
47.9000000000004	3944.206	1086.763	-0.03505411	 	19:35:15
48.0000000000004	4132.012	1086.606	-0.03157555	 	19:35:15
48.1000000000004	4328.761	1086.694	-0.04489975	 	19:35:15
48.2000000000004	4534.878	1086.715	-0.03903486	 	19:35:15
48.3000000000004	4750.81	1086.713	-0.04731428	 	19:35:15
48.4000000000004	4977.023	1086.688	-0.04083131	 	19:35:15
48.5000000000004	5214.008	1086.732	-0.05172691	 	19:35:15
48.6000000000004	5462.277	1086.809	-0.04736001	 	19:35:15
48.7000000000004	5722.368	1086.677	-0.0531981	 	19:35:15
48.8000000000004	5994.842	1086.711	-0.05807659	 	19:35:16
48.9000000000004	6280.292	1086.698	-0.05970679	 	19:35:16
49.0000000000004	6579.332	1086.74	-0.06747515	 	19:35:16
49.1000000000004	6892.612	1086.679	-0.0699582	 	19:35:16
49.2000000000004	7220.809	1086.773	-0.07396225	 	19:35:16
49.3000000000004	7564.633	1086.774	-0.08404656	 	19:35:16
49.4000000000004	7924.829	1086.805	-0.08008869	 	19:35:16
49.5000000000004	8302.176	1086.673	-0.09337183	 	19:35:16
49.6000000000004	8697.49	1086.711	-0.09376716	 	19:35:16
49.7000000000004	9111.628	1086.838	-0.09345447	 	19:35:16
49.8000000000004	9545.484	1086.748	-0.1044068	 	19:35:16
49.9000000000004	10000	1086.782	-0.1114349	 	19:35:16
50.0000000000004	100	1092.141	0.9857608	 	19:35:17
50.1000000000004	104.7616	1153.001	-357.6393	Peak	19:35:17
50.2000000000004	109.7499	1386.12	-1.820482	Peak	19:35:17
50.3000000000004	114.9757	1248.14	-5.927765	Peak	19:35:17
50.4000000000004	120.4504	1162.539	-17.82874	Peak	19:35:17
50.5000000000004	126.1857	1015.531	-6.906708	 	19:35:17
50.6000000000004	132.1941	949.322	-1.906189	 	19:35:17
50.7000000000005	138.4886	1062.348	0.6365634	 	19:35:17
50.8000000000005	145.0829	1086.656	0.0853142	 	19:35:17
50.9000000000005	151.9911	1094.035	0.3340735	 	19:35:17
51.0000000000005	159.2283	1145.79	-0.3591717	 	19:35:17
51.1000000000005	166.8101	1110.971	-1.987041	 	19:35:17
51.2000000000005	174.7528	1055.579	-3.168586	 	19:35:18
51.3000000000005	183.0738	1070.177	-0.1049703	 	19:35:18
51.4000000000005	191.791	1085.364	0.1705956	 	19:35:18
51.5000000000005	200.9233	1089.102	0.1456594	 	19:35:18
51.6000000000005	210.4904	1108.003	-0.4708462	 	19:35:18
51.7000000000005	220.5131	1086.128	-0.7971016	 	19:35:18
51.8000000000005	231.013	1074.248	-0.08690162	 	19:35:18
51.9000000000005	242.0128	1086.541	0.01435057	 	19:35:18
52.0000000000005	253.5365	1091.958	0.08372061	 	19:35:18
52.1000000000005	265.6088	1090.554	-0.2980708	 	19:35:18
52.2000000000005	278.256	1079.907	-0.1388215	 	19:35:18
52.3000000000005	291.5053	1086.573	0.01679742	 	19:35:18
52.4000000000005	305.3856	1090.499	0.00459461	 	19:35:19
52.5000000000005	319.9267	1086.054	-0.1470066	 	19:35:19
52.6000000000005	335.1603	1085.923	0.04139225	 	19:35:19
52.7000000000005	351.1192	1087.556	0.005054311	 	19:35:19
52.8000000000005	367.838	1085.537	-0.1612365	 	19:35:19
52.9000000000005	385.3528	1086.663	0.0158699	 	19:35:19
53.0000000000005	403.7017	1087.661	-0.005983816	 	19:35:19
53.1000000000005	422.9243	1086.231	-0.02739428	 	19:35:19
53.2000000000005	443.0621	1086.998	0.03756416	 	19:35:19
53.3000000000005	464.1589	1086.869	-0.03388878	 	19:35:19
53.4000000000005	486.2602	1086.536	0.01204338	 	19:35:19
53.5000000000005	509.4138	1087.19	-0.01653832	 	19:35:19
53.6000000000005	533.6699	1086.285	0.0054103	 	19:35:20
53.7000000000005	559.081	1086.937	-0.005002223	 	19:35:20
53.8000000000005	585.7021	1086.658	-0.001587084	 	19:35:20
53.9000000000005	613.5907	1086.724	-0.003917527	 	19:35:20
54.0000000000005	642.8073	1086.827	0.02776365	 	19:35:20
54.1000000000005	673.415	1086.761	0.0048851	 	19:35:20
54.2000000000005	705.4802	1086.738	-0.002362561	 	19:35:20
54.3000000000005	739.0722	1086.417	0.01331738	 	19:35:20
54.4000000000005	774.2637	1086.627	0.0108532	 	19:35:20
54.5000000000005	811.1309	1086.651	0.002260571	 	19:35:20
54.6000000000005	849.7534	1086.865	0.0005813299	 	19:35:20
54.7000000000005	890.2151	1086.705	0.006623751	 	19:35:20
54.8000000000005	932.6033	1086.746	0.0231853	 	19:35:21
54.9000000000005	977.0099	1086.802	0.003628067	 	19:35:21
55.0000000000005	1023.531	1086.63	0.004176719	 	19:35:21
55.1000000000005	1072.267	1086.779	0.001496594	 	19:35:21
55.2000000000005	1123.324	1086.438	0.001875119	 	19:35:21
55.3000000000005	1176.812	1086.803	-0.002427092	 	19:35:21
55.4000000000005	1232.847	1086.519	0.01431146	 	19:35:21
55.5000000000005	1291.55	1086.941	-0.002637072	 	19:35:21
55.6000000000005	1353.048	1086.805	0.009952949	 	19:35:21
55.7000000000005	1417.474	1086.676	0.002101467	 	19:35:21
55.8000000000005	1484.968	1086.6	0.000134022	 	19:35:21
55.9000000000005	1555.676	1086.722	0.000152541	 	19:35:21
56.0000000000005	1629.751	1086.594	0.0001795058	 	19:35:22
56.1000000000005	1707.353	1086.652	-0.001959124	 	19:35:22
56.2000000000005	1788.65	1086.533	-0.01243171	 	19:35:22
56.3000000000005	1873.817	1086.781	-0.009936331	 	19:35:22
56.4000000000005	1963.041	1086.573	-0.002126426	 	19:35:22
56.5000000000005	2056.512	1086.698	-0.006598777	 	19:35:22
56.6000000000005	2154.435	1086.731	-0.009388891	 	19:35:22
56.7000000000005	2257.02	1086.737	-0.009720526	 	19:35:22
56.8000000000005	2364.49	1086.741	-0.008759991	 	19:35:22
56.9000000000005	2477.076	1086.676	-0.01837571	 	19:35:22
57.0000000000005	2595.024	1086.6	-0.01031146	 	19:35:22
57.1000000000005	2718.588	1086.684	-0.01810165	 	19:35:22
57.2000000000005	2848.036	1086.516	-0.009298111	 	19:35:22
57.3000000000005	2983.647	1086.685	-0.01967378	 	19:35:23
57.4000000000005	3125.716	1086.686	-0.01957199	 	19:35:23
57.5000000000005	3274.549	1086.686	-0.02383253	 	19:35:23
57.6000000000005	3430.469	1086.558	-0.02525138	 	19:35:23
57.7000000000005	3593.814	1086.7	-0.02848624	 	19:35:23
57.8000000000006	3764.936	1086.639	-0.02528465	 	19:35:23
57.9000000000006	3944.206	1086.778	-0.03277966	 	19:35:23
58.0000000000006	4132.012	1086.606	-0.03157555	 	19:35:23
58.1000000000006	4328.761	1086.78	-0.04617016	 	19:35:23
58.2000000000006	4534.878	1086.617	-0.0422109	 	19:35:23
58.3000000000006	4750.81	1086.62	-0.03695971	 	19:35:23
58.4000000000006	4977.023	1086.61	-0.04016194	 	19:35:23
58.5000000000006	5214.008	1086.742	-0.04728045	 	19:35:24
58.6000000000006	5462.277	1086.731	-0.04699801	 	19:35:24
58.7000000000006	5722.368	1086.677	-0.0531981	 	19:35:24
58.8000000000006	5994.842	1086.711	-0.05807659	 	19:35:24
58.9000000000006	6280.292	1086.698	-0.05970679	 	19:35:24
59.0000000000006	6579.332	1086.736	-0.06352731	 	19:35:24
59.1000000000006	6892.612	1086.708	-0.06338073	 	19:35:24
59.2000000000006	7220.809	1086.7	-0.07450867	 	19:35:24
59.3000000000006	7564.633	1086.8	-0.07952498	 	19:35:24
59.4000000000006	7924.829	1086.805	-0.08008869	 	19:35:24
59.5000000000006	8302.176	1086.691	-0.08881609	 	19:35:24
59.6000000000006	8697.49	1086.711	-0.09376716	 	19:35:24
59.7000000000006	9111.628	1086.817	-0.1026274	 	19:35:24
59.8000000000006	9545.484	1086.815	-0.1029657	 	19:35:25
59.9000000000006	10000	1086.75	-0.1076988	 	19:35:25
60.0000000000006	100	1092.072	1.093951	 	19:35:25
60.1000000000006	104.7616	1154.147	-357.6386	Peak	19:35:25
60.2000000000006	109.7499	1386.12	-1.820482	Peak	19:35:25
60.3000000000006	114.9757	1247.112	-6.063721	Peak	19:35:25
60.4000000000006	120.4504	1160.638	-17.76636	Peak	19:35:25
60.5000000000006	126.1857	1022.149	-7.164825	 	19:35:25
60.6000000000006	132.1941	948.1097	-1.905365	 	19:35:25
60.7000000000006	138.4886	1061.671	0.5568277	 	19:35:25
60.8000000000006	145.0829	1087.98	0.08949427	 	19:35:25
60.9000000000006	151.9911	1093.255	0.4060364	 	19:35:25
61.0000000000006	159.2283	1147.099	-0.3600049	Peak	19:35:26
61.1000000000006	166.8101	1113.46	-1.946402	 	19:35:26
61.2000000000006	174.7528	1055.687	-3.228009	 	19:35:26
61.3000000000006	183.0738	1069.616	-0.1070466	 	19:35:26
61.4000000000006	191.791	1085.363	0.1707322	 	19:35:26
61.5000000000006	200.9233	1089.103	0.1457414	 	19:35:26
61.6000000000006	210.4904	1108.946	-0.4670076	 	19:35:26
61.7000000000006	220.5131	1087.121	-0.8174692	 	19:35:26
61.8000000000006	231.013	1074.248	-0.08690162	 	19:35:26
61.9000000000006	242.0128	1086.974	0.01671381	 	19:35:26
62.0000000000006	253.5365	1091.958	0.08372061	 	19:35:26
62.1000000000006	265.6088	1089.76	-0.3026744	 	19:35:26
62.2000000000006	278.256	1080.599	-0.1344775	 	19:35:27
62.3000000000006	291.5053	1086.573	0.01679742	 	19:35:27
62.4000000000006	305.3856	1090.499	0.00459461	 	19:35:27
62.5000000000006	319.9267	1086.054	-0.1470066	 	19:35:27
62.6000000000006	335.1603	1085.923	0.04139225	 	19:35:27
62.7000000000006	351.1192	1087.511	0.02079107	 	19:35:27
62.8000000000006	367.838	1085.537	-0.1612365	 	19:35:27
62.9000000000006	385.3528	1086.347	0.02782273	 	19:35:27
63.0000000000006	403.7017	1088.056	0.02349528	 	19:35:27
63.1000000000006	422.9243	1086.231	-0.02740794	 	19:35:27
63.2000000000006	443.0621	1086.646	0.01031171	 	19:35:27
63.3000000000006	464.1589	1087.139	-0.04341006	 	19:35:27
63.4000000000006	486.2602	1086.931	0.01640104	 	19:35:28
63.5000000000006	509.4138	1086.78	-0.02126481	 	19:35:28
63.6000000000006	533.6699	1086.562	0.02871491	 	19:35:28
63.7000000000006	559.081	1086.751	-0.007365469	 	19:35:28
63.8000000000006	585.7021	1086.903	0.02000997	 	19:35:28
63.9000000000006	613.5907	1086.769	-0.01285142	 	19:35:28
64.0000000000006	642.8073	1086.612	0.007723875	 	19:35:28
64.1000000000006	673.415	1086.607	0.002521855	 	19:35:28
64.2000000000006	705.4802	1086.82	-0.016624	 	19:35:28
64.3000000000006	739.0722	1086.742	0.0106536	 	19:35:28
64.4000000000006	774.2637	1086.627	0.0108532	 	19:35:28
64.5000000000006	811.1309	1086.779	0.004623816	 	19:35:28
64.6000000000006	849.7534	1086.642	-0.003762671	 	19:35:29
64.7000000000006	890.2151	1086.545	0.01035304	 	19:35:29
64.8000000000006	932.6033	1086.626	0.008172546	 	19:35:29
64.9000000000006	977.0099	1086.697	0.001264822	 	19:35:29
65.0000000000006	1023.531	1086.63	0.004176719	 	19:35:29
65.1000000000006	1072.267	1086.639	0.004146707	 	19:35:29
65.2000000000006	1123.324	1086.604	0.006219119	 	19:35:29
65.3000000000006	1176.812	1086.628	0.004280154	 	19:35:29
65.4000000000006	1232.847	1086.751	0.01071878	 	19:35:29
65.5000000000006	1291.55	1086.818	-0.0008885435	 	19:35:29
65.6000000000005	1353.048	1086.805	0.009952949	 	19:35:29
65.7000000000005	1417.474	1086.721	-0.001586836	 	19:35:29
65.8000000000005	1484.968	1086.6	0.000134022	 	19:35:29
65.9000000000005	1555.676	1086.919	-0.007483611	 	19:35:30
66.0000000000005	1629.751	1086.704	0.004509846	 	19:35:30
66.1000000000005	1707.353	1086.753	-0.002601162	 	19:35:30
66.2000000000005	1788.65	1086.812	-0.008989289	 	19:35:30
66.3000000000005	1873.817	1086.737	-0.007272557	 	19:35:30
66.4000000000005	1963.041	1086.831	0.001862404	 	19:35:30
66.5000000000005	2056.512	1086.609	-0.001831305	 	19:35:30
66.6000000000005	2154.435	1086.653	-0.01369191	 	19:35:30
66.7000000000005	2257.02	1086.649	-0.005485808	 	19:35:30
66.8000000000005	2364.49	1086.741	-0.008759991	 	19:35:30
66.9000000000005	2477.076	1086.667	-0.01416831	 	19:35:30
67.0000000000005	2595.024	1086.6	-0.01031146	 	19:35:30
67.1000000000005	2718.588	1086.64	-0.01647607	 	19:35:31
67.2000000000005	2848.036	1086.598	-0.01208483	 	19:35:31
67.3000000000005	2983.647	1086.685	-0.01967378	 	19:35:31
67.4000000000004	3125.716	1086.686	-0.01957199	 	19:35:31
67.5000000000004	3274.549	1086.686	-0.02381887	 	19:35:31
67.6000000000004	3430.469	1086.639	-0.02727312	 	19:35:31
67.7000000000004	3593.814	1086.725	-0.03178522	 	19:35:31
67.8000000000004	3764.936	1086.639	-0.02528465	 	19:35:31
67.9000000000004	3944.206	1086.707	-0.02886596	 	19:35:31
68.0000000000004	4132.012	1086.527	-0.03025732	 	19:35:31
68.1000000000004	4328.761	1086.706	-0.04263896	 	19:35:31
68.2000000000004	4534.878	1086.715	-0.03903486	 	19:35:31
68.3000000000004	4750.81	1086.721	-0.04506714	 	19:35:32
68.4000000000004	4977.023	1086.688	-0.04083131	 	19:35:32
68.5000000000004	5214.008	1086.706	-0.04476694	 	19:35:32
68.6000000000004	5462.277	1086.731	-0.04699801	 	19:35:32
68.7000000000004	5722.368	1086.677	-0.0531981	 	19:35:32
68.8000000000004	5994.842	1086.711	-0.05807659	 	19:35:32
68.9000000000004	6280.292	1086.698	-0.06187196	 	19:35:32
69.0000000000004	6579.332	1086.736	-0.06352731	 	19:35:32
69.1000000000003	6892.612	1086.716	-0.0676291	 	19:35:32
69.2000000000003	7220.809	1086.763	-0.07009636	 	19:35:32
69.3000000000003	7564.633	1086.807	-0.08160818	 	19:35:32
69.4000000000003	7924.829	1086.789	-0.07631842	 	19:35:32
69.5000000000003	8302.176	1086.691	-0.08881609	 	19:35:32
69.6000000000003	8697.49	1086.711	-0.09376716	 	19:35:33
69.7000000000003	9111.628	1086.827	-0.09804437	 	19:35:33
69.8000000000003	9545.484	1086.815	-0.1029657	 	19:35:33
69.9000000000003	10000	1086.798	-0.1133064	 	19:35:33
70.0000000000003	100	1092.141	0.9857608	 	19:35:33
70.1000000000003	104.7616	1155.203	-357.6459	Peak	19:35:33
70.2000000000003	109.7499	1388.112	-1.8257	Peak	19:35:33
70.3000000000003	114.9757	1243.992	-6.250366	Peak	19:35:33
70.4000000000003	120.4504	1160.956	-17.84448	Peak	19:35:33
70.5000000000003	126.1857	1018.887	-7.127716	 	19:35:33
70.6000000000003	132.1941	949.3535	-1.990021	 	19:35:33
70.7000000000003	138.4886	1062.371	0.5986831	 	19:35:33
70.8000000000003	145.0829	1086.656	0.0853142	 	19:35:34
70.9000000000002	151.9911	1093.954	0.4080308	 	19:35:34
71.0000000000002	159.2283	1145.842	-0.4248508	 	19:35:34
71.1000000000002	166.8101	1112.231	-1.983421	 	19:35:34
71.2000000000002	174.7528	1055.687	-3.228009	 	19:35:34
71.3000000000002	183.0738	1070.248	-0.165595	 	19:35:34
71.4000000000002	191.791	1084.363	0.1664701	 	19:35:34
71.5000000000002	200.9233	1088.578	0.1433918	 	19:35:34
71.6000000000002	210.4904	1107.078	-0.4750263	 	19:35:34
71.7000000000002	220.5131	1087.121	-0.8174692	 	19:35:34
71.8000000000002	231.013	1074.248	-0.08690162	 	19:35:34
71.9000000000002	242.0128	1087.408	0.0190634	 	19:35:34
72.0000000000002	253.5365	1091.958	0.08372061	 	19:35:35
72.1000000000002	265.6088	1089.365	-0.3050922	 	19:35:35
72.2000000000002	278.256	1080.599	-0.1344775	 	19:35:35
72.3000000000002	291.5053	1086.573	0.01679742	 	19:35:35
72.4000000000002	305.3856	1090.499	0.00459461	 	19:35:35
72.5000000000002	319.9267	1086.054	-0.1470066	 	19:35:35
72.6000000000002	335.1603	1085.923	0.04139225	 	19:35:35
72.7000000000001	351.1192	1087.212	0.01844148	 	19:35:35
72.8000000000001	367.838	1085.537	-0.1612365	 	19:35:35
72.9000000000001	385.3528	1086.663	0.0158699	 	19:35:35
73.0000000000001	403.7017	1087.578	0.01915128	 	19:35:35
73.1000000000001	422.9243	1086.186	-0.01437594	 	19:35:35
73.2000000000001	443.0621	1086.998	0.03756416	 	19:35:36
73.3000000000001	464.1589	1087.05	-0.01966832	 	19:35:36
73.4000000000001	486.2602	1086.536	0.01204338	 	19:35:36
73.5000000000001	509.4138	1086.985	-0.01891522	 	19:35:36
73.6000000000001	533.6699	1086.645	0.0097543	 	19:35:36
73.7000000000001	559.081	1086.982	-0.01482404	 	19:35:36
73.8000000000001	585.7021	1086.331	-0.005944744	 	19:35:36
73.9000000000001	613.5907	1086.724	-0.003917527	 	19:35:36
74.0000000000001	642.8073	1086.909	0.01208154	 	19:35:36
74.1000000000001	673.415	1086.453	0.0001586093	 	19:35:36
74.2000000000001	705.4802	1086.738	-0.002362561	 	19:35:36
74.3000000000001	739.0722	1086.602	0.008290357	 	19:35:36
74.4	774.2637	1086.627	0.0108532	 	19:35:36
74.5	811.1309	1086.779	0.004623816	 	19:35:37
74.6	849.7534	1086.642	-0.003762671	 	19:35:37
74.7	890.2151	1086.66	0.01271628	 	19:35:37
74.8	932.6033	1086.626	0.008172546	 	19:35:37
74.9	977.0099	1086.697	0.001264822	 	19:35:37
75	1023.531	1086.548	0.01386193	 	19:35:37
75.1	1072.267	1086.734	0.006496292	 	19:35:37
75.2	1123.324	1086.521	0.01498908	 	19:35:37
75.3	1176.812	1086.628	0.004280154	 	19:35:37
75.4	1232.847	1086.601	0.006388441	 	19:35:37
75.5	1291.55	1086.696	0.0008463247	 	19:35:37
75.6	1353.048	1086.669	0.00562261	 	19:35:38
75.7	1417.474	1086.676	0.002101467	 	19:35:38
75.8	1484.968	1086.6	0.000134022	 	19:35:38
75.9	1555.676	1086.767	-0.003180592	 	19:35:38
76	1629.751	1086.704	0.004509846	 	19:35:38
76.1	1707.353	1086.697	-0.004950747	 	19:35:38
76.1999999999999	1788.65	1086.632	-0.008115025	 	19:35:38
76.2999999999999	1873.817	1086.737	-0.007272557	 	19:35:38
76.3999999999999	1963.041	1086.743	-0.002454276	 	19:35:38
76.4999999999999	2056.512	1086.698	-0.006585116	 	19:35:38
76.5999999999999	2154.435	1086.731	-0.009388891	 	19:35:38
76.6999999999999	2257.02	1086.693	-0.007603167	 	19:35:38
76.7999999999999	2364.49	1086.659	-0.00511267	 	19:35:38
76.8999999999999	2477.076	1086.667	-0.01416831	 	19:35:39
76.9999999999999	2595.024	1086.519	-0.007101275	 	19:35:39
77.0999999999999	2718.588	1086.684	-0.01810165	 	19:35:39
77.1999999999999	2848.036	1086.598	-0.01208483	 	19:35:39
77.2999999999999	2983.647	1086.658	-0.02198239	 	19:35:39
77.3999999999999	3125.716	1086.686	-0.01957199	 	19:35:39
77.4999999999999	3274.549	1086.663	-0.02614113	 	19:35:39
77.5999999999999	3430.469	1086.639	-0.02727312	 	19:35:39
77.6999999999999	3593.814	1086.725	-0.03178522	 	19:35:39
77.7999999999999	3764.936	1086.687	-0.03115861	 	19:35:39
77.8999999999998	3944.206	1086.707	-0.02886596	 	19:35:39
77.9999999999998	4132.012	1086.606	-0.03157555	 	19:35:39
78.0999999999998	4328.761	1086.687	-0.03747533	 	19:35:39
78.1999999999998	4534.878	1086.617	-0.0422109	 	19:35:40
78.2999999999998	4750.81	1086.653	-0.03966446	 	19:35:40
78.3999999999998	4977.023	1086.688	-0.04083131	 	19:35:40
78.4999999999998	5214.008	1086.7	-0.04698675	 	19:35:40
78.5999999999998	5462.277	1086.731	-0.04699801	 	19:35:40
78.6999999999998	5722.368	1086.672	-0.05758991	 	19:35:40
78.7999999999998	5994.842	1086.711	-0.05807659	 	19:35:40
78.8999999999998	6280.292	1086.739	-0.05965898	 	19:35:40
78.9999999999998	6579.332	1086.736	-0.06352731	 	19:35:40
79.0999999999998	6892.612	1086.715	-0.0676291	 	19:35:40
79.1999999999998	7220.809	1086.69	-0.07064278	 	19:35:40
79.2999999999998	7564.633	1086.8	-0.07952498	 	19:35:40
79.3999999999998	7924.829	1086.789	-0.07631842	 	19:35:41
79.4999999999998	8302.176	1086.701	-0.090831	 	19:35:41
79.5999999999998	8697.49	1086.711	-0.09376716	 	19:35:41
79.6999999999997	9111.628	1086.83	-0.1045809	 	19:35:41
79.7999999999997	9545.484	1086.815	-0.1029657	 	19:35:41
79.8999999999997	10000	1086.795	-0.1178963	 	19:35:41
79.9999999999997	100	1092.072	1.093951	 	19:35:41
80.0999999999997	104.7616	1154.125	-357.6443	Peak	19:35:41
80.1999999999997	109.7499	1388.112	-1.8257	Peak	19:35:41
80.2999999999997	114.9757	1247.004	-6.070251	Peak	19:35:41
80.3999999999997	120.4504	1160.956	-17.84448	Peak	19:35:41
80.4999999999997	126.1857	1021.333	-7.16983	 	19:35:42
80.5999999999997	132.1941	949.3535	-1.990021	 	19:35:42
80.6999999999997	138.4886	1062.372	0.6370687	 	19:35:42
80.7999999999997	145.0829	1085.334	0.08105216	 	19:35:42
80.8999999999997	151.9911	1093.255	0.4060364	 	19:35:42
80.9999999999997	159.2283	1145.785	-0.3625731	 	19:35:42
81.0999999999997	166.8101	1114.164	-1.977315	 	19:35:42
81.1999999999997	174.7528	1054.593	-3.233924	 	19:35:42
81.2999999999997	183.0738	1069.616	-0.1070466	 	19:35:42
81.3999999999997	191.791	1085.443	0.1177299	 	19:35:42
81.4999999999996	200.9233	1089.102	0.1456594	 	19:35:42
81.5999999999996	210.4904	1108.003	-0.4708462	 	19:35:42
81.6999999999996	220.5131	1085.218	-0.8269495	 	19:35:43
81.7999999999996	231.013	1074.248	-0.08690162	 	19:35:43
81.8999999999996	242.0128	1086.063	0.03481381	 	19:35:43
81.9999999999996	253.5365	1091.879	0.1238411	 	19:35:43
82.0999999999996	265.6088	1090.201	-0.3212115	 	19:35:43
82.1999999999996	278.256	1080.599	-0.1344775	 	19:35:43
82.2999999999996	291.5053	1086.528	0.03574436	 	19:35:43
82.3999999999996	305.3856	1090.499	0.00459461	 	19:35:43
82.4999999999996	319.9267	1086.054	-0.1470066	 	19:35:43
82.5999999999996	335.1603	1085.923	0.04139225	 	19:35:43
82.6999999999996	351.1192	1087.854	0.007403896	 	19:35:43
82.7999999999996	367.838	1086.06	-0.1569335	 	19:35:43
82.8999999999996	385.3528	1086.935	0.01821949	 	19:35:43
82.9999999999996	403.7017	1088.056	0.02349528	 	19:35:44
83.0999999999996	422.9243	1086.23	-0.02740794	 	19:35:44
83.1999999999995	443.0621	1086.998	0.03756416	 	19:35:44
83.2999999999995	464.1589	1086.824	-0.02201791	 	19:35:44
83.3999999999995	486.2602	1086.931	0.01640104	 	19:35:44
83.4999999999995	509.4138	1086.94	-0.008109865	 	19:35:44
83.5999999999995	533.6699	1086.645	0.0097543	 	19:35:44
83.6999999999995	559.081	1086.982	-0.01482404	 	19:35:44
83.7999999999995	585.7021	1086.659	-0.001587084	 	19:35:44
83.8999999999995	613.5907	1086.465	0.011587	 	19:35:44
83.9999999999995	642.8073	1086.909	0.01208154	 	19:35:44
84.0999999999995	673.415	1086.607	0.002521855	 	19:35:44
84.1999999999995	705.4802	1086.738	-0.002362561	 	19:35:45
84.2999999999995	739.0722	1086.602	0.008290357	 	19:35:45
84.3999999999995	774.2637	1086.627	0.0108532	 	19:35:45
84.4999999999995	811.1309	1086.651	0.002260571	 	19:35:45
84.5999999999995	849.7534	1086.865	0.0005813299	 	19:35:45
84.6999999999995	890.2151	1086.705	0.006623751	 	19:35:45
84.7999999999995	932.6033	1086.626	0.008172546	 	19:35:45
84.8999999999995	977.0099	1086.907	0.005977652	 	19:35:45
84.9999999999994	1023.531	1086.63	0.004176719	 	19:35:45
85.0999999999994	1072.267	1086.919	-0.00115352	 	19:35:45
85.1999999999994	1123.324	1086.604	0.006219119	 	19:35:45
85.2999999999994	1176.812	1086.628	0.004280154	 	19:35:45
85.3999999999994	1232.847	1086.601	0.006388441	 	19:35:45
85.4999999999994	1291.55	1086.696	0.0008463247	 	19:35:46
85.5999999999994	1353.048	1086.723	0.01711099	 	19:35:46
85.6999999999994	1417.474	1086.676	0.002101467	 	19:35:46
85.7999999999994	1484.968	1086.6	0.000134022	 	19:35:46
85.8999999999994	1555.676	1086.722	0.000152541	 	19:35:46
85.9999999999994	1629.751	1086.704	0.004509846	 	19:35:46
86.0999999999994	1707.353	1086.697	-0.004950747	 	19:35:46
86.1999999999994	1788.65	1086.533	-0.01243171	 	19:35:46
86.2999999999994	1873.817	1086.781	-0.009936331	 	19:35:46
86.3999999999994	1963.041	1086.743	-0.002454276	 	19:35:46
86.4999999999994	2056.512	1086.698	-0.006585116	 	19:35:46
86.5999999999994	2154.435	1086.649	-0.005263457	 	19:35:46
86.6999999999993	2257.02	1086.737	-0.009720526	 	19:35:47
86.7999999999993	2364.49	1086.741	-0.008759991	 	19:35:47
86.8999999999993	2477.076	1086.755	-0.01789759	 	19:35:47
86.9999999999993	2595.024	1086.6	-0.01031146	 	19:35:47
87.0999999999993	2718.588	1086.684	-0.01810165	 	19:35:47
87.1999999999993	2848.036	1086.598	-0.01208483	 	19:35:47
87.2999999999993	2983.647	1086.712	-0.01736518	 	19:35:47
87.3999999999993	3125.716	1086.767	-0.02196256	 	19:35:47
87.4999999999993	3274.549	1086.663	-0.02614113	 	19:35:47
87.5999999999993	3430.469	1086.719	-0.02929486	 	19:35:47
87.6999999999993	3593.814	1086.657	-0.0274822	 	19:35:47
87.7999999999993	3764.936	1086.639	-0.02528465	 	19:35:47
87.8999999999993	3944.206	1086.719	-0.03424132	 	19:35:47
